code,name,listed_date
053712,台光電國票16購02,2021/11/29
053713,威盛國票16購01,2021/11/29
053714,聯發科國票15購07,2021/11/29
053715,聯發科國票16購05,2021/11/29
053716,聯發科國票16購06,2021/11/29
053717,聯發科國票18購01,2021/11/29
053718,陽明國票17購03,2021/11/29
053719,東森國票16購02,2021/11/29
053720,玉晶光國票17購01,2021/11/29
053721,台勝科國票16購02,2021/11/29
053722,矽創國票16購04,2021/11/29
053723,上銀元富15購03,2021/11/29
053724,威盛元富18購01,2021/11/29
053725,威盛元富18購02,2021/11/29
053726,威盛元富18購03,2021/11/29
053727,威盛元富18購04,2021/11/29
053728,威盛元富18購05,2021/11/29
053729,威盛元富18購06,2021/11/29
053730,偉詮電元富15購01,2021/11/29
053731,聯發科元富19購02,2021/11/29
053732,晶豪科元富15購02,2021/11/29
053733,晶豪科元富18購01,2021/11/29
053734,大立光元富15購03,2021/11/29
053735,大立光元富1B購01,2021/11/29
053736,亞光元富19購01,2021/11/29
053737,亞光元富19購02,2021/11/29
053738,台勝科元富15購01,2021/11/29
053739,臺股指元富16購06,2021/11/29
053740,台光電康和15購01,2021/11/29
053741,台光電康和17購01,2021/11/29
053742,威盛康和15購01,2021/11/29
053743,威盛康和15購02,2021/11/29
053744,台積電麥證1A購02,2021/11/29
053745,威盛麥證15購01,2021/11/29
053746,威盛麥證16購01,2021/11/29
053747,長榮航麥證18購02,2021/11/29
053748,兆豐金麥證16購02,2021/11/29
053749,台灣50元大16購13,2021/11/29
053750,台灣50元大16購14,2021/11/29
053751,台灣50元大16購15,2021/11/29
053752,台灣50元大16購16,2021/11/29
053753,台灣50元大16購17,2021/11/29
053754,永豐餘元大17購01,2021/11/29
053755,南帝元大17購01,2021/11/29
053756,為升元大15購01,2021/11/29
053757,華通元大15購06,2021/11/29
053758,鴻海元大15購08,2021/11/29
053759,鴻海元大15購09,2021/11/29
053760,鴻海元大15購10,2021/11/29
053761,鴻海元大17購04,2021/11/29
053762,鴻海元大18購08,2021/11/29
053763,茂矽元大19購01,2021/11/29
053764,華邦電元大15購08,2021/11/29
053765,微星元大17購03,2021/11/29
053766,威盛元大15購03,2021/11/29
053767,威盛元大15購04,2021/11/29
053768,威盛元大15購05,2021/11/29
053769,威盛元大17購01,2021/11/29
053770,威盛元大19購01,2021/11/29
053771,威盛元大1B購01,2021/11/29
053772,南亞科元大15購02,2021/11/29
053773,友達元大18購07,2021/11/29
053774,偉詮電元大19購02,2021/11/29
053775,美律元大17購01,2021/11/29
053776,聯發科元大15購29,2021/11/29
053777,聯發科元大15購30,2021/11/29
053778,聯發科元大17購07,2021/11/29
053779,飛宏元大15購04,2021/11/29
053780,華新科元大15購08,2021/11/29
053781,華新科元大16購01,2021/11/29
053782,長榮元大17購15,2021/11/29
053783,長榮元大18購10,2021/11/29
053784,長榮元大19購01,2021/11/29
053785,長榮航元大15購26,2021/11/29
053786,長榮航元大18購01,2021/11/29
053787,長榮航元大1B購02,2021/11/29
053788,晶豪科元大15購11,2021/11/29
053789,亞光元大15購05,2021/11/29
053790,晶技元大15購04,2021/11/29
053791,京鼎元大15購01,2021/11/29
053792,華擎元大16購01,2021/11/29
053793,晶相光元大15購04,2021/11/29
053794,台勝科元大15購03,2021/11/29
053795,台勝科元大17購01,2021/11/29
053796,富采元大15購06,2021/11/29
053797,新唐元大17購03,2021/11/29
053798,泰鼎元大17購03,2021/11/29
053799,祥碩元大17購01,2021/11/29
053800,帆宣元大15購06,2021/11/29
053801,晶心科元大17購05,2021/11/29
053802,明基材元大17購01,2021/11/29
053803,美時富邦16購01,2021/11/29
053804,威盛富邦17購01,2021/11/29
053805,裕民富邦16購01,2021/11/29
053806,陽明富邦17購01,2021/11/29
053807,台勝科富邦16購01,2021/11/29
053808,世紀鋼富邦16購02,2021/11/29
053809,帆宣兆豐17購01,2021/11/30
053810,鴻海中信19購03,2021/11/30
053811,鴻海中信19購04,2021/11/30
053812,華邦電中信16購01,2021/11/30
053813,凱美中信16購01,2021/11/30
053814,威盛中信19購01,2021/11/30
053815,南亞科中信15購01,2021/11/30
053816,長榮中信17購06,2021/11/30
053817,陽明中信19購01,2021/11/30
053818,長榮航中信17購02,2021/11/30
053819,新光金中信17購03,2021/11/30
053820,玉晶光第一2B購01,2021/11/30
053821,南電第一2B購01,2021/11/30
053822,華新永豐15購01,2021/11/30
053823,威致永豐15購01,2021/11/30
053824,凱美永豐15購03,2021/11/30
053825,凱美永豐15購04,2021/11/30
053826,台光電永豐15購02,2021/11/30
053827,瑞軒永豐15購03,2021/11/30
053828,益航永豐15購01,2021/11/30
053829,長榮永豐15購05,2021/11/30
053830,陽明永豐15購03,2021/11/30
053831,萬海永豐15購04,2021/11/30
053832,欣興永豐15購06,2021/11/30
053833,創意永豐15購01,2021/11/30
053834,創意永豐15購02,2021/11/30
053835,帆宣永豐15購05,2021/11/30
053836,愛普永豐15購04,2021/11/30
053837,香港2X群益18購01,2021/11/30
053838,光罩群益16購05,2021/11/30
053839,茂矽群益15購01,2021/11/30
053840,凱美群益16購01,2021/11/30
053841,台光電群益16購03,2021/11/30
053842,威盛群益15購03,2021/11/30
053843,威盛群益16購01,2021/11/30
053844,友達群益15購06,2021/11/30
053845,聯發科群益15購09,2021/11/30
053846,強茂群益18購01,2021/11/30
053847,陽明群益15購07,2021/11/30
053848,陽明群益17購06,2021/11/30
053849,萬海群益15購06,2021/11/30
053850,長榮航群益15購10,2021/11/30
053851,長榮航群益16購04,2021/11/30
053852,長榮航群益16購05,2021/11/30
053853,欣興群益16購04,2021/11/30
053854,和鑫群益15購01,2021/11/30
053855,創意群益15購02,2021/11/30
053856,新唐群益15購03,2021/11/30
053857,界霖群益15購01,2021/11/30
053858,矽格群益15購02,2021/11/30
053859,南電群益15購06,2021/11/30
053860,台積電統一17購05,2021/11/30
053861,凱美統一18購01,2021/11/30
053862,台光電統一16購02,2021/11/30
053863,威盛統一17購02,2021/11/30
053864,威盛統一1A購01,2021/11/30
053865,新唐統一17購03,2021/11/30
053866,臺股指統一15購01,2021/11/30
053867,美時凱基18購01,2021/11/30
053868,南帝凱基15購01,2021/11/30
053869,聯電凱基15購22,2021/11/30
053870,華通凱基17購01,2021/11/30
053871,鴻海凱基18購04,2021/11/30
053872,華邦電凱基15購06,2021/11/30
053873,金像電凱基16購03,2021/11/30
053874,凱美凱基15購02,2021/11/30
053875,台光電凱基17購01,2021/11/30
053876,威盛凱基17購02,2021/11/30
053877,威盛凱基17購03,2021/11/30
053878,友達凱基1B購02,2021/11/30
053879,偉詮電凱基15購02,2021/11/30
053880,聯發科凱基15購14,2021/11/30
053881,聯發科凱基17購06,2021/11/30
053882,飛宏凱基17購01,2021/11/30
053883,長榮凱基15購28,2021/11/30
053884,長榮凱基1B購06,2021/11/30
053885,陽明凱基15購08,2021/11/30
053886,長榮航凱基16購09,2021/11/30
053887,長榮航凱基16購10,2021/11/30
053888,大立光凱基19購02,2021/11/30
053889,奇鋐凱基17購01,2021/11/30
053890,欣興凱基16購04,2021/11/30
053891,晶技凱基17購03,2021/11/30
053892,華擎凱基15購03,2021/11/30
053893,天鈺凱基15購03,2021/11/30
053894,帆宣凱基16購01,2021/11/30
053895,台郡凱基17購01,2021/11/30
053896,康舒凱基17購01,2021/11/30
053897,惠特凱基17購02,2021/11/30
053898,南電凱基15購06,2021/11/30
053899,南電凱基16購05,2021/11/30
053900,永光元大15購07,2021/11/30
053901,大成鋼元大15購11,2021/11/30
053902,大成鋼元大15購12,2021/11/30
053903,威致元大15購01,2021/11/30
053904,國巨元大15購15,2021/11/30
053905,國巨元大15購16,2021/11/30
053906,光罩元大1B購01,2021/11/30
053907,智邦元大17購01,2021/11/30
053908,順德元大17購04,2021/11/30
053909,威盛元大15購06,2021/11/30
053910,南亞科元大15購03,2021/11/30
053911,聯發科元大15購31,2021/11/30
053912,聯發科元大15購32,2021/11/30
053913,聯發科元大15購33,2021/11/30
053914,全新元大15購06,2021/11/30
053915,全新元大17購01,2021/11/30
053916,強茂元大15購09,2021/11/30
053917,瑞軒元大15購01,2021/11/30
053918,長榮元大15購34,2021/11/30
053919,新光金元大15購02,2021/11/30
053920,新光金元大17購03,2021/11/30
053921,亞光元大15購06,2021/11/30
053922,晶技元大15購05,2021/11/30
053923,創意元大19購01,2021/11/30
053924,華擎元大15購06,2021/11/30
053925,富采元大15購07,2021/11/30
053926,泰鼎元大15購08,2021/11/30
053927,天鈺元大15購09,2021/11/30
053928,佳凌元大15購02,2021/11/30
053929,佳凌元大17購01,2021/11/30
053930,帆宣元大15購07,2021/11/30
053931,明基材元大15購03,2021/11/30
053932,臺股指元大15購50,2021/11/30
053933,臺股指元大15購51,2021/11/30
053934,臺股指元大15購52,2021/11/30
053935,臺股指元大15購53,2021/11/30
053936,臺股指元大15購54,2021/11/30
053937,臺股指元大15購55,2021/11/30
053938,台灣50國票18購01,2021/11/30
053939,中鴻國票16購03,2021/11/30
053940,燁輝國票16購02,2021/11/30
053941,旺宏國票15購02,2021/11/30
053942,旺宏國票17購01,2021/11/30
053943,茂矽國票16購01,2021/11/30
053944,凱美國票16購01,2021/11/30
053945,聯發科國票17購04,2021/11/30
053946,長榮國票18購01,2021/11/30
053947,陽明國票16購02,2021/11/30
053948,富邦金國票16購02,2021/11/30
053949,富邦金國票17購01,2021/11/30
053950,國泰金國票16購02,2021/11/30
053951,新光金國票16購02,2021/11/30
053952,創意國票16購01,2021/11/30
053953,臺股指國票15購12,2021/11/30
053954,臺股指國票16購08,2021/11/30
053955,臺股指國票16購09,2021/11/30
053956,中鋼康和15購01,2021/11/30
053957,鴻海康和15購03,2021/11/30
053958,長榮康和16購04,2021/11/30
053959,長榮康和17購01,2021/11/30
053960,長榮康和18購05,2021/11/30
053961,長榮康和1B購02,2021/11/30
053962,長榮康和1B購03,2021/11/30
053963,聯德康和15購01,2021/11/30
053964,聯發科麥證19購01,2021/11/30
